X,Y,Id,Name,LayerID,LayerTextID,City,Street,Number,Order,Startdate,Enddate,PAE,category,Selected_Categories
-73.9800587,40.7550169,980689,Chase Bank,3,banca,New york,5th Ave,530,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9808071,40.7538912,980687,Solstice,18,opti,New york,5th Ave,508,1,2018-08-06,None,,òptica,Optician's shop
-73.979592,40.7556203,980692,Safra National Bank,3,banca,New york,5th Ave,548,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9798039,40.755346,980690,Fossil,9,joie,New york,5th Ave,530,2,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9785325,40.7563883,980675,Guess,8,moda,New york,5th Ave,575,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9789617,40.7557909,980674,Barnes & Noble,6,pape,New york,5th Ave,553,1,2018-08-06,None,,"papereria, llibreria i copisteria",Copy shop
-73.9791709,40.7554638,980679,Tommy Bahama,8,moda,New york,5th Ave,551,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9787606,40.7560835,980676,Adidas,106,ardep,New york,5th Ave,563,1,2018-08-06,None,,articles esportius,Sports shop
-73.9805442,40.7535925,980682,Cos,8,moda,New york,5th Ave,507,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9801097,40.7542143,980681,Urban Outfitters,8,moda,New york,5th Ave,527,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9790443,40.7550918,980661,Bluefly,13,saba,New york,Madison Ave,4,1,2018-08-06,None,,sabateria,Shoe shop
-73.9788645,40.7550187,980660,Dishes,2,rest,New york,Madison Ave,6,1,2018-08-06,None,,restaurant,Restaurants
-73.9776876,40.7575606,980664,Aldo,13,saba,New york,5th Ave,603,1,2018-08-06,None,,sabateria,Shoe shop
-73.9778593,40.7573107,980668,Ted Baker,8,moda,New york,5th Ave,695,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9781141,40.7569998,980670,Karen Millen,8,moda,New york,5th Ave,587,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9780632,40.7570974,980669,H&M,8,moda,New york,5th Ave,589,1,2018-08-06,None,,roba i complements,Clothes shop
-73.972747,40.7643198,980730,A la Vielle Russie,2,rest,New york,5th Ave,782,1,2018-08-06,None,,restaurant,Restaurants
-73.9735463,40.7632806,980733,Hublot,9,joie,New york,5th Ave,743,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9735008,40.7633639,980732,Bergdorf Goodman,8,moda,New york,5th Ave,745,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9740103,40.7626275,980735,Tiffany & Co,9,joie,New york,5th Ave,727,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9736483,40.7631313,980734,Louis Vuitton,8,moda,New york,5th Ave,741,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9744127,40.7620648,980737,Armani,8,moda,New york,5th Ave,713,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9741686,40.7623918,980736,Gucci,8,moda,New york,5th Ave,725,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9744448,40.7626113,980723,Prada,8,moda,New york,5th Ave,724,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9745414,40.7624975,980722,Abercrombie & Fitch,8,moda,New york,5th Ave,722,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9742839,40.7628367,980725,Piaget,9,joie,New york,5th Ave,726,2,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9743215,40.7627677,980724,Mikimoto,9,joie,New york,5th Ave,726,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9740157,40.7632553,980727,Van Cleef & Arpels,9,joie,New york,5th Ave,744,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9724869,40.7647078,980729,Citibank,3,banca,New york,5th Ave,786,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9738012,40.7635701,980728,Bergdorf Goodman,8,moda,New york,5th Ave,752,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9762983,40.7601246,980713,Hollister California,8,moda,New york,5th Ave,666,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9763895,40.7599905,980712,Zara,8,moda,New york,5th Ave,666,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9760891,40.7604009,980715,UNIQLO,8,moda,New york,5th Ave,666,4,2018-08-06,None,,roba i complements,Clothes shop
-73.9762232,40.7602322,980714,Tissot,9,joie,New york,5th Ave,666,3,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9752656,40.7616463,980718,Wempe Exquisite Timepieces & Jewelry,9,joie,New york,5th Ave,692,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.975684,40.7609332,980717,GAP,8,moda,New york,5th Ave,674,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9747064,40.7622781,980721,Harry Winston,9,joie,New york,5th Ave,718,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9747855,40.7621623,980720,Henri Bendel,8,moda,New york,5th Ave,714,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9779398,40.7578542,980705,Topshop Topman,8,moda,New york,5th Ave,606,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9780015,40.7577688,980704,TGI Fridays,151,rapi,New york,5th Ave,604,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9775079,40.7584617,980707,ColeHaan,8,moda,New york,5th Ave,620,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9777493,40.7581051,980706,Michael Kors,8,moda,New york,5th Ave,610,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9770573,40.7591027,980709,All Saints,8,moda,New york,5th Ave,630,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9772666,40.7587613,980708,Banana Republic,8,moda,New york,5th Ave,630,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9763251,40.7652146,980766,Gallery,148,arte,New york,6th Ave,1426,1,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9764378,40.7650349,980770,Luggage Mitsosa,8,moda,New york,6th Ave,1420,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9827704,40.7570283,980773,Charles Tyrwhitt,8,moda,New york,6th Ave,1161,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9834517,40.7560449,980772,TD Ameritrade,3,banca,New york,6th Ave,1133,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9762822,40.7594887,980759,Versace,8,moda,New york,5th Ave,647,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9762231,40.7595841,980758,Cartier,9,joie,New york,5th Ave,653,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9763949,40.7593098,980761,Furla,8,moda,New york,5th Ave,645,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9763546,40.7593728,980760,Longchamp,8,moda,New york,5th Ave,645,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9764967,40.759188,980763,Armani Exchange,8,moda,New york,5th Ave,645,4,2018-08-06,None,,roba i complements,Clothes shop
-73.9764485,40.7592388,980762,H.Stern,9,joie,New york,5th Ave,645,3,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9776474,40.7576337,980764,Sunglass Hut,18,opti,New york,5th Ave,609,2,2018-08-06,None,,òptica,Optician's shop
-73.9754051,40.7606873,980750,Tommy Hilfiger,8,moda,New york,5th Ave,681,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9753622,40.7607381,980749,TAGHeuer,9,joie,New york,5th Ave,681,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9757591,40.760214,980753,St. John,8,moda,New york,5th Ave,665,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9758503,40.760086,980755,Lindt,15,past,New york,5th Ave,665,3,2018-08-06,None,,dolços i pastissos,Bakery
-73.9758074,40.7601408,980754,Rolex,9,joie,New york,5th Ave,665,2,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.976022,40.7598625,980757,Salvatore Ferragamo,8,moda,New york,5th Ave,655,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9759228,40.7600311,980756,Ermenegildo Zegna,8,moda,New york,5th Ave,663,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9745468,40.7618616,980739,Omega,9,joie,New york,5th Ave,711,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9744771,40.7619652,980738,Dolce & Gabanna,8,moda,New york,5th Ave,713,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9748874,40.7614004,980743,Breguet,9,joie,New york,5th Ave,697,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9746138,40.7617743,980740,Breguet,9,joie,New york,5th Ave,711,2,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9750269,40.7611973,980745,Valentino,8,moda,New york,5th Ave,689,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9749411,40.7613374,980744,BlancPain,9,joie,New york,5th Ave,693,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9752656,40.7608621,980747,Coach,8,moda,New york,5th Ave,685,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9750993,40.7610774,980746,Massimo Dutti,8,moda,New york,5th Ave,689,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9774798,40.7642436,980803,Duane Reade Pharmacy,16,farm,New york,6th Ave,1395,1,2018-08-06,None,,farmàcia i ortopèdia,Pharmacy
-73.9771405,40.7646976,980805,Lloyds Intl' Gallery,148,arte,New york,6th Ave,1409,1,2018-08-06,None,,art i col·lecció,Art and Culture
-73.9772129,40.7645778,980804,The Wayfarer,2,rest,New york,6th Ave,1401,1,2018-08-06,None,,restaurant,Restaurants
-73.9770064,40.7648866,980807,Merci Market,31,ccom,New york,6th Ave,1411,2,2018-08-06,None,,supermercats,Supermarket
-73.9770654,40.7648134,980806,Starbucks Coffee,23,cafe,New york,6th Ave,1411,1,2018-08-06,None,,cafeteria,Coffee shop
-73.976781,40.7652197,980809,Central Park Capacci,8,moda,New york,6th Ave,1421,1,2018-08-06,None,,roba i complements,Clothes shop
-73.97695,40.7649861,980808,Windsor Pharmacy,16,farm,New york,6th Ave,1411,3,2018-08-06,None,,farmàcia i ortopèdia,Pharmacy
-73.977925,40.7636342,980794,Chipotle,151,rapi,New york,6th Ave,1369,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.977976,40.7635651,980793,Maison Kayser,23,cafe,New york,6th Ave,1369,1,2018-08-06,None,,cafeteria,Coffee shop
-73.9777842,40.7638221,980795,Fresh & Co,151,rapi,New york,6th Ave,1381,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9776823,40.7639602,980798,European Ladies Boutique,8,moda,New york,6th Ave,1387,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9777172,40.7639134,980797,Zibetto Espresso Bar,23,cafe,New york,6th Ave,1385,1,2018-08-06,None,,cafeteria,Coffee shop
-73.9776447,40.764009,980799,Hera Nails,30,salud,New york,6th Ave,1391,1,2018-08-06,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9782187,40.7632511,980786,Allen M Jewelers,9,joie,New york,6th Ave,1363,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9782509,40.7632106,980785,Astro Restaurant,2,rest,New york,6th Ave,1361,1,2018-08-06,None,,restaurant,Restaurants
-73.9781879,40.7632918,980787,Delsey Paris,8,moda,New york,6th Ave,1365,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9780779,40.7634309,980790,Sabon,107,perfu,New york,6th Ave,1365,1,2018-08-06,None,,perfumeria i drogueria,Perfume shop
-73.9781088,40.7633843,980789,Premium Japanese Rolls,151,rapi,New york,6th Ave,1365,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9780471,40.7634685,980791,Pizza Notte,151,rapi,New york,6th Ave,1365,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9823091,40.7576135,980775,HSBC,3,banca,New york,6th Ave,1185,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9825452,40.7573106,980774,Europa Cafe,23,cafe,New york,6th Ave,1161,2,2018-08-06,None,,cafeteria,Coffee shop
-73.9812309,40.7597934,980778,Chase Bank,3,banca,New york,6th Ave,1250,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9821026,40.7578938,980776,NHL,8,moda,New york,6th Ave,1185,2,2018-08-06,None,,roba i complements,Clothes shop
-73.9795491,40.7616361,980782,Crédit Agricole CTB,3,banca,New york,6th Ave,1310,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9799702,40.7609495,980780,UBS Bank,3,banca,New york,6th Ave,1290,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9794284,40.7623431,980784,Hilton Hotel,47,hote,New york,6th Ave,1321,2,2018-08-06,None,,hotels i allotjaments,Hotels
-73.9791495,40.762083,980783,Bluemercury,30,salud,New york,6th Ave,1321,1,2018-08-06,None,,estètica i bellesa,Hairdresser and beauty salon
-73.980453,40.7595446,980837,Papyrus,6,pape,New york,6th Ave,1250,2,2018-08-06,None,,"papereria, llibreria i copisteria",Copy shop
-73.9803887,40.7596441,980836,Warby Parker,18,opti,New york,6th Ave,1250,1,2018-08-06,None,,òptica,Optician's shop
-73.9805027,40.7594816,980838,Aerosoles,13,saba,New york,6th Ave,1250,3,2018-08-06,None,,sabateria,Shoe shop
-73.9807668,40.7590539,980842,LOFT,8,moda,New york,6th Ave,1230,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9806381,40.7592966,980841,Magnolia Bakery,33,forn,New york,6th Ave,1250,6,2018-08-06,None,,forn de pa,Bakery
-73.9810163,40.7586679,980845,First Republic Bank,3,banca,New york,6th Ave,1220,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9795223,40.7607706,980830,TD Bank,3,banca,New york,6th Ave,1290,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9799595,40.7602201,980833,Brooks Brothers,8,moda,New york,6th Ave,1270,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9796618,40.7605675,980832,Santander Bank,3,banca,New york,6th Ave,1290,3,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9800104,40.7601469,980834,The Body Shop,107,perfu,New york,6th Ave,1270,2,2018-08-06,None,,perfumeria i drogueria,Perfume shop
-73.977795,40.7631719,980820,International Supermarket,31,ccom,New york,6th Ave,1360,1,2018-08-06,None,,supermercats,Supermarket
-73.9776581,40.763363,980819,Chase Bank,3,banca,New york,6th Ave,1362,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9781114,40.7627453,980822,Joe & The Juice,151,rapi,New york,6th Ave,1350,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9778915,40.7630481,980821,Bank of America,3,banca,New york,6th Ave,1360,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9785352,40.7620912,980825,Knoll,7,llar,New york,6th Ave,1330,1,2018-08-06,None,,"llar, decoració i mobiliari",Household items
-73.9782509,40.7625117,980824,The Warwick Hotel,47,hote,New york,6th Ave,1348,1,2018-08-06,None,,hotels i allotjaments,Hotels
-73.9786774,40.7618859,980827,Starbucks,23,cafe,New york,6th Ave,1330,3,2018-08-06,None,,cafeteria,Coffee shop
-73.9786211,40.7619672,980826,Apple Bank for Savings,3,banca,New york,6th Ave,1330,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9767972,40.7645818,980811,Quality Italian Steakhouse,2,rest,New york,6th Ave,1400,1,2018-08-06,None,,restaurant,Restaurants
-73.9765316,40.7655407,980810,Pret a Manger,151,rapi,New york,6th Ave,1431,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.9772424,40.7639521,980813,Madison Jewelers,9,joie,New york,6th Ave,1394,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9769178,40.7644031,980812,Capital One Bank,3,banca,New york,6th Ave,1400,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9773899,40.7637428,980816,Fontana Gallery,116,basar,New york,6th Ave,1394,3,2018-08-06,None,,basar,Bazaar
-73.9774489,40.7636636,980818,Starbucks,23,cafe,New york,6th Ave,1394,5,2018-08-06,None,,cafeteria,Coffee shop
-73.9774181,40.7636991,980817,Atmosphere,8,moda,New york,6th Ave,1394,4,2018-08-06,None,,roba i complements,Clothes shop
-73.9862667,40.7573107,980875,Levi's,8,moda,New york,6th Ave,1503,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9863861,40.7571523,980874,Bubba Gump Shrimp Co.,2,rest,New york,6th Ave,1501,2,2018-08-06,None,,restaurant,Restaurants
-73.9860206,40.7576647,980877,Skechers,13,saba,New york,6th Ave,1509,1,2018-08-06,None,,sabateria,Shoe shop
-73.9861071,40.7575733,980876,Oakley,18,opti,New york,6th Ave,1505,1,2018-08-06,None,,òptica,Optician's shop
-73.9859878,40.7577231,980878,Tissot,9,joie,New york,6th Ave,1511,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9846775,40.7594978,980882,Lids,8,moda,New york,6th Ave,710,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9847445,40.7594013,980881,Olive Garden Italian,2,rest,New york,6th Ave,708,1,2018-08-06,None,,restaurant,Restaurants
-73.9838487,40.7548482,980865,Starbucks,23,cafe,New york,6th Ave,1110,3,2018-08-06,None,,cafeteria,Coffee shop
-73.9869815,40.7563842,980866,Chase Bank,3,banca,New york,6th Ave,1489,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9865885,40.7568861,980870,Hard Rock Shop,8,moda,New york,6th Ave,1497,1,2018-08-06,None,,roba i complements,Clothes shop
-73.9864692,40.7570496,980873,Lids,106,ardep,New york,6th Ave,1501,1,2018-08-06,None,,articles esportius,Sports shop
-73.986551,40.756945,980871,Hard Rock Cafe,2,rest,New york,6th Ave,1499,2,2018-08-06,None,,restaurant,Restaurants
-73.9822769,40.7569571,980856,LensCrafters,18,opti,New york,6th Ave,1166,2,2018-08-06,None,,òptica,Optician's shop
-73.9826095,40.7564533,980858,Wells Fargo,3,banca,New york,6th Ave,1144,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9823922,40.7567601,980857,Capital One Bank,3,banca,New york,6th Ave,1166,3,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9830869,40.7558519,980861,Chase Bank,3,banca,New york,6th Ave,1120,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9828456,40.7561444,980860,City National Bank,3,banca,New york,6th Ave,1140,1,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9833015,40.7555471,980862,TD Bank,3,banca,New york,6th Ave,1120,2,2018-08-06,None,,banca i serveis financers,Banks and financial services
-73.9815366,40.758034,980848,Malidani Jewelry Exchange,9,joie,New york,6th Ave,1200,2,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9814642,40.7581294,980847,Pret a Manger,151,rapi,New york,6th Ave,1200,1,2018-08-06,None,,menjar ràpid ,Fast food
-73.981719,40.7578308,980850,47th Street Diamond Exchange,9,joie,New york,6th Ave,1196,1,2018-08-06,None,,joieria i rellotgeria ,Jewellery
-73.9818129,40.7576866,980849,Indikitch The Indian Kitchen,151,rapi,New york,6th Ave,1196,2,2018-08-06,None,,menjar ràpid ,Fast food
-73.9819819,40.7574976,980853,Chick Filia,151,rapi,New york,6th Ave,1180,2,2018-08-06,None,,menjar ràpid ,Fast food
-73.966028,40.6933326,979734,Liberty Pizza,151,rapi,New york,Myrtle Ave,482,1,2019-06-06,None,,menjar ràpid ,Fast food
-73.9656163,40.6933112,979733,TD Bank,3,banca,New york,Myrtle Ave,490,2,2019-06-06,None,,banca i serveis financers,Banks and financial services
-73.9661782,40.6933255,979736,Urban Cycles,106,ardep,New york,Myrtle Ave,478,1,2019-06-06,None,,articles esportius,Sports shop
-73.9661326,40.6933255,979735,Day n Night Gourmet,110,colma,New york,Myrtle Ave,480,1,2019-06-06,None,,queviures,Supermarket
